watch_id,user_id,content_id,device,watch_date,minutes_watched,completed,rating
23919,2696,95,Tablet,2026-01-05,82,No,3
23920,339,495,Laptop,2025-08-04,72,No,4
23921,4799,115,Laptop,2025-12-31,165,Yes,2
23922,704,479,Smart TV,2025-11-05,119,Yes,5
23923,3328,553,Tablet,2026-04-23,139,Yes,5
23924,2504,694,Tablet,2026-06-26,72,No,5
23925,1723,792,Laptop,2025-08-21,135,Yes,3
23926,199,825,Mobile,2025-09-02,74,No,5
23927,4970,848,Laptop,2026-02-08,67,No,5
23928,3860,181,Tablet,2026-03-16,63,No,5
23929,1499,23,Smart TV,2025-09-21,154,Yes,5
23930,1062,258,Smart TV,2026-03-19,83,No,3
23931,2090,497,Mobile,2026-04-17,142,Yes,3
23932,177,876,Laptop,2026-04-24,88,No,1
23933,2035,851,Mobile,2026-03-05,93,Yes,5
23934,779,724,Mobile,2025-09-17,128,Yes,3
23935,1946,730,Smart TV,2026-07-19,100,Yes,5
23936,3784,686,Smart TV,2025-12-25,68,No,5
23937,1855,883,Laptop,2025-11-24,81,No,4
23938,2175,624,Tablet,2026-02-21,87,No,4
23939,3131,577,Laptop,2025-08-30,125,Yes,5
23940,4005,319,Smart TV,2025-08-23,52,No,5
23941,1227,243,Tablet,2026-04-29,82,No,3
23942,649,207,Mobile,2026-01-14,130,Yes,5
23943,1112,882,Tablet,2026-05-10,89,No,4
23944,1773,656,Mobile,2026-05-12,75,No,5
23945,1770,273,Laptop,2026-05-14,130,Yes,4
23946,2011,832,Smart TV,2025-09-13,52,No,2
23947,1972,577,Mobile,2025-09-30,159,Yes,3
23948,1329,523,Laptop,2025-12-13,82,No,4
23949,4343,292,Tablet,2026-07-19,154,Yes,5
23950,158,666,Laptop,2026-06-19,112,Yes,5
23951,1125,293,Smart TV,2025-10-25,47,No,3
23952,2911,135,Mobile,2026-01-07,137,Yes,4
23953,2613,69,Mobile,2025-08-03,91,Yes,5
23954,2901,156,Tablet,2026-06-21,41,No,5
23955,2272,179,Laptop,2025-09-18,183,Yes,4
23956,2718,759,Tablet,2026-05-01,142,Yes,2
23957,1560,11,Laptop,2026-02-19,98,Yes,3
23958,2638,103,Tablet,2025-10-10,86,No,4
23959,4117,643,Tablet,2025-10-04,98,Yes,3
23960,118,818,Tablet,2026-07-24,131,Yes,5
23961,1238,391,Smart TV,2026-06-03,90,Yes,5
23962,3643,372,Smart TV,2025-08-13,84,No,3
23963,2443,35,Mobile,2025-12-15,67,No,4
23964,2194,442,Mobile,2026-03-05,129,Yes,5
23965,1841,141,Smart TV,2026-01-05,99,Yes,5
23966,1733,247,Tablet,2025-10-13,96,Yes,4
23967,4873,868,Smart TV,2026-04-19,93,Yes,5
23968,3259,728,Mobile,2025-11-20,121,Yes,4
23969,574,431,Mobile,2025-10-26,68,No,4
23970,4401,30,Mobile,2026-07-20,128,Yes,4
23971,1548,256,Tablet,2026-05-26,97,Yes,4
23972,2896,727,Mobile,2026-04-27,95,Yes,2
23973,4655,357,Laptop,2026-02-11,123,Yes,5
23974,1484,512,Tablet,2026-06-01,148,Yes,4
23975,809,498,Tablet,2026-05-05,128,Yes,3
23976,1868,95,Laptop,2026-02-24,108,Yes,2
23977,2088,721,Mobile,2025-10-17,111,Yes,3
23978,2122,340,Smart TV,2026-06-26,107,Yes,4
23979,644,749,Tablet,2026-02-26,145,Yes,4
23980,3507,347,Smart TV,2026-03-12,105,Yes,3
23981,1325,704,Laptop,2025-08-13,97,Yes,4
23982,47,233,Smart TV,2026-04-03,97,Yes,4
23983,2784,434,Mobile,2025-08-24,64,No,4
23984,422,295,Mobile,2025-08-29,130,Yes,5
23985,537,713,Laptop,2026-07-01,57,No,3
23986,3686,279,Tablet,2025-09-14,66,No,5
23987,3714,752,Laptop,2025-09-30,121,Yes,5
23988,4307,329,Smart TV,2025-11-18,74,No,5
23989,606,780,Tablet,2026-03-28,99,Yes,1
23990,522,802,Mobile,2025-10-23,142,Yes,5
23991,2243,302,Laptop,2025-11-09,147,Yes,3
23992,301,158,Mobile,2025-12-21,148,Yes,5
23993,2714,702,Tablet,2025-10-16,107,Yes,5
23994,1151,348,Mobile,2026-03-02,145,Yes,4
23995,2643,315,Laptop,2026-05-15,142,Yes,4
23996,888,306,Laptop,2026-04-07,108,Yes,5
23997,3553,509,Tablet,2026-07-23,123,Yes,5
23998,1163,224,Smart TV,2026-04-06,89,No,2
23999,3172,125,Tablet,2026-07-14,89,No,4
24000,4853,207,Laptop,2025-08-22,95,Yes,5
24001,1251,323,Tablet,2025-10-23,71,No,5
24002,4592,407,Laptop,2026-03-16,95,Yes,3
24003,1746,677,Tablet,2026-02-27,138,Yes,4
24004,4616,839,Tablet,2026-01-10,122,Yes,5
24005,1685,76,Smart TV,2025-08-02,66,No,4
24006,3148,448,Smart TV,2026-01-09,118,Yes,4
24007,1769,719,Smart TV,2026-06-29,132,Yes,3
24008,837,28,Smart TV,2025-10-06,148,Yes,3
24009,3812,775,Smart TV,2025-08-03,151,Yes,3
24010,1914,614,Tablet,2025-12-03,127,Yes,3
24011,3409,820,Tablet,2025-09-19,105,Yes,4
24012,3476,756,Mobile,2026-03-29,116,Yes,4
24013,4065,368,Mobile,2025-12-05,90,Yes,5
24014,4614,89,Laptop,2025-12-17,92,Yes,5
24015,691,788,Mobile,2025-09-13,142,Yes,2
24016,2503,304,Mobile,2026-05-16,165,Yes,3
24017,2918,88,Laptop,2026-07-11,126,Yes,4
24018,931,892,Smart TV,2026-06-19,113,Yes,4
24019,1714,278,Mobile,2026-05-05,89,No,5
24020,1736,495,Smart TV,2026-04-14,104,Yes,5
24021,2873,367,Mobile,2025-08-27,151,Yes,3
24022,4678,657,Laptop,2025-08-07,96,Yes,3
24023,3454,762,Laptop,2026-03-25,168,Yes,2
24024,967,563,Laptop,2025-10-07,97,Yes,4
24025,3526,528,Tablet,2025-07-30,66,No,4
24026,1548,479,Mobile,2025-12-07,143,Yes,3
24027,2559,318,Smart TV,2026-04-04,88,No,4
24028,2887,203,Smart TV,2026-07-07,95,Yes,4
24029,2810,796,Tablet,2025-11-04,107,Yes,3
24030,1007,195,Laptop,2026-07-03,119,Yes,4
24031,2435,209,Mobile,2025-12-13,49,No,4
24032,2722,31,Tablet,2025-11-06,74,No,4
24033,2177,607,Smart TV,2026-01-18,141,Yes,2
24034,1035,839,Mobile,2026-02-16,66,No,2
24035,2498,791,Smart TV,2026-06-27,137,Yes,4
24036,3583,405,Mobile,2025-08-23,88,No,3
24037,3524,46,Smart TV,2025-09-21,61,No,3
24038,3558,700,Mobile,2025-10-26,115,Yes,4
24039,240,884,Laptop,2025-11-22,85,No,5
24040,3490,353,Laptop,2025-09-15,105,Yes,2
24041,1639,367,Laptop,2025-08-28,157,Yes,5
24042,4570,516,Mobile,2026-05-02,155,Yes,4
24043,4994,152,Mobile,2025-11-05,127,Yes,4
24044,3406,458,Laptop,2026-01-26,81,No,3
24045,1604,474,Smart TV,2026-01-07,124,Yes,5
24046,3191,688,Laptop,2026-03-17,80,No,4
24047,3536,683,Laptop,2026-02-04,46,No,5
24048,1522,369,Laptop,2026-02-11,119,Yes,5
24049,4421,863,Smart TV,2026-06-30,68,No,3
24050,509,667,Mobile,2025-11-03,102,Yes,4
24051,3714,810,Tablet,2025-12-19,171,Yes,3
24052,620,200,Mobile,2026-05-31,82,No,5
24053,3581,879,Smart TV,2025-10-21,110,Yes,4
24054,4468,594,Mobile,2026-02-24,95,Yes,3
24055,3580,136,Tablet,2025-11-27,95,Yes,3
24056,1299,420,Mobile,2026-01-25,66,No,3
24057,3845,650,Mobile,2025-09-03,108,Yes,3
24058,4207,523,Mobile,2025-08-20,135,Yes,4
24059,2114,296,Smart TV,2026-03-12,115,Yes,4
24060,4934,207,Mobile,2026-04-15,142,Yes,5
24061,1882,551,Laptop,2026-06-23,136,Yes,4
24062,3044,254,Smart TV,2025-11-25,61,No,5
24063,2849,111,Laptop,2025-09-19,104,Yes,4
24064,1206,663,Tablet,2026-07-06,133,Yes,5
24065,3521,91,Tablet,2026-01-03,94,Yes,5
24066,1042,603,Smart TV,2025-10-19,71,No,2
24067,1989,248,Tablet,2025-10-04,143,Yes,4
24068,665,400,Tablet,2026-03-06,66,No,3
24069,3735,337,Mobile,2025-10-08,71,No,5
24070,2365,208,Laptop,2026-02-24,133,Yes,4
24071,2637,881,Tablet,2025-11-10,77,No,3
24072,451,715,Smart TV,2026-05-12,141,Yes,5
24073,2615,29,Tablet,2025-12-16,97,Yes,5
24074,725,660,Laptop,2025-12-01,107,Yes,5
24075,4691,773,Tablet,2025-11-02,99,Yes,4
24076,3360,411,Mobile,2025-10-01,145,Yes,5
24077,3284,406,Tablet,2026-07-07,105,Yes,3
24078,3807,19,Smart TV,2026-02-01,122,Yes,4
24079,2888,401,Smart TV,2025-12-21,113,Yes,3
24080,4770,506,Tablet,2025-08-06,140,Yes,5
24081,4337,320,Mobile,2025-09-15,124,Yes,4
24082,3875,346,Smart TV,2026-01-05,50,No,5
24083,2477,1,Tablet,2026-03-23,41,No,4
24084,4175,549,Tablet,2025-10-29,89,No,3
24085,4710,797,Laptop,2025-08-28,98,Yes,4
24086,4354,534,Tablet,2025-08-08,111,Yes,4
24087,3307,874,Tablet,2025-10-23,133,Yes,4
24088,1698,367,Smart TV,2026-01-09,93,Yes,5
24089,718,448,Tablet,2026-06-14,151,Yes,5
24090,4171,778,Mobile,2025-08-10,143,Yes,1
24091,3064,13,Smart TV,2025-08-03,79,No,1
24092,2126,573,Mobile,2026-07-18,83,No,4
24093,1839,214,Mobile,2026-01-19,90,Yes,5
24094,3999,79,Smart TV,2025-10-26,97,Yes,4
24095,2000,616,Smart TV,2025-09-29,106,Yes,2
24096,579,346,Laptop,2026-04-05,144,Yes,5
24097,562,440,Laptop,2026-02-05,118,Yes,5
24098,3652,356,Mobile,2025-11-16,114,Yes,2
24099,3987,86,Mobile,2026-05-08,135,Yes,3
24100,578,869,Tablet,2026-03-14,91,Yes,5
24101,1474,826,Tablet,2025-10-30,129,Yes,2
24102,2687,626,Mobile,2025-11-07,82,No,3
24103,964,125,Tablet,2026-03-10,60,No,3
24104,3846,828,Mobile,2026-07-14,149,Yes,4
24105,1079,6,Smart TV,2025-08-11,113,Yes,3
24106,777,653,Smart TV,2026-05-23,96,Yes,2
24107,878,516,Tablet,2026-02-15,102,Yes,4
24108,4590,882,Tablet,2025-11-27,154,Yes,5
24109,1111,699,Laptop,2026-07-15,124,Yes,5
24110,4997,537,Smart TV,2026-05-03,107,Yes,2
24111,3573,324,Laptop,2026-03-02,91,Yes,3
24112,1556,714,Tablet,2026-01-30,80,No,5
24113,4532,153,Laptop,2025-10-31,89,No,5
24114,505,241,Tablet,2026-06-02,84,No,3
24115,2790,850,Tablet,2025-09-25,116,Yes,5
24116,3067,134,Tablet,2026-02-18,141,Yes,5
24117,2860,571,Laptop,2025-08-01,109,Yes,5
24118,3616,109,Mobile,2026-06-20,80,No,4
24119,2850,404,Tablet,2026-03-23,101,Yes,1
24120,3277,442,Mobile,2025-08-19,124,Yes,5
24121,2926,642,Laptop,2025-08-16,104,Yes,4
24122,1268,829,Laptop,2026-07-20,61,No,3
24123,2283,473,Laptop,2026-07-21,66,No,1
24124,4145,410,Smart TV,2026-07-11,81,No,4
24125,65,427,Laptop,2025-09-23,168,Yes,3
24126,1505,491,Smart TV,2026-03-20,128,Yes,4
24127,1186,279,Laptop,2026-06-05,73,No,2
24128,4703,848,Mobile,2026-02-09,74,No,4
24129,1352,642,Laptop,2025-08-30,172,Yes,3
24130,3362,644,Smart TV,2025-09-15,96,Yes,3
24131,983,352,Tablet,2026-04-21,100,Yes,3
24132,2199,208,Mobile,2026-07-01,129,Yes,4
24133,734,311,Mobile,2026-03-07,81,No,5
24134,4762,259,Laptop,2026-04-04,86,No,4
24135,3216,214,Tablet,2026-01-24,172,Yes,4
24136,756,526,Tablet,2026-03-09,88,No,5
24137,3484,128,Smart TV,2026-01-01,121,Yes,4
24138,2819,61,Mobile,2026-01-12,127,Yes,5
24139,2818,605,Mobile,2025-10-12,122,Yes,5
24140,97,475,Tablet,2025-09-14,82,No,5
24141,3754,351,Tablet,2025-11-14,134,Yes,4
24142,784,760,Smart TV,2026-01-02,100,Yes,3
24143,681,302,Smart TV,2026-03-11,100,Yes,5
24144,77,843,Tablet,2026-01-18,133,Yes,4
24145,487,1,Laptop,2026-06-23,96,Yes,4
24146,370,298,Mobile,2025-10-31,121,Yes,4
24147,4662,555,Smart TV,2026-03-25,123,Yes,5
24148,3147,492,Laptop,2026-02-16,98,Yes,5
24149,1853,24,Smart TV,2026-03-13,100,Yes,4
24150,4549,871,Tablet,2025-08-07,98,Yes,3
24151,1382,142,Smart TV,2026-02-12,134,Yes,5
24152,4307,439,Tablet,2025-10-09,137,Yes,1
24153,3947,530,Laptop,2026-06-04,165,Yes,2
24154,3569,712,Laptop,2025-11-08,142,Yes,5
24155,4063,803,Tablet,2025-08-31,127,Yes,5
24156,4296,827,Tablet,2026-01-18,131,Yes,3
24157,1733,422,Laptop,2025-12-17,127,Yes,3
24158,14,119,Smart TV,2025-10-11,84,No,4
24159,2466,540,Smart TV,2025-12-10,73,No,3
24160,4840,507,Smart TV,2026-03-09,109,Yes,5
24161,2815,791,Mobile,2026-07-01,113,Yes,4
24162,3440,181,Mobile,2025-10-07,73,No,2
24163,4820,7,Tablet,2026-04-04,119,Yes,3
24164,4022,455,Mobile,2025-10-12,129,Yes,2
24165,2337,72,Smart TV,2025-07-29,64,No,4
24166,2064,207,Mobile,2026-01-15,80,No,4
24167,2966,55,Mobile,2026-04-30,128,Yes,5
24168,1122,804,Mobile,2026-03-30,146,Yes,2
24169,887,52,Mobile,2026-06-16,97,Yes,2
24170,1460,48,Laptop,2025-09-23,98,Yes,3
24171,2230,709,Smart TV,2025-08-09,55,No,4
24172,1985,87,Tablet,2026-01-21,105,Yes,3
24173,931,243,Tablet,2025-10-04,62,No,3
24174,2755,449,Mobile,2026-04-18,141,Yes,3
24175,789,254,Tablet,2025-10-12,107,Yes,3
24176,1344,14,Laptop,2026-04-24,88,No,5
24177,3923,740,Smart TV,2026-02-15,118,Yes,4
24178,3412,93,Laptop,2025-12-03,145,Yes,4
24179,1931,542,Smart TV,2025-11-13,94,Yes,5
24180,161,279,Laptop,2025-10-16,129,Yes,3
24181,2707,210,Tablet,2025-11-15,81,No,2
24182,244,193,Smart TV,2026-05-11,105,Yes,4
24183,3565,345,Smart TV,2025-10-23,158,Yes,4
24184,850,139,Tablet,2025-09-18,138,Yes,4
24185,4472,787,Mobile,2026-04-15,90,Yes,3
24186,1049,447,Tablet,2026-02-18,112,Yes,3
24187,3178,572,Tablet,2025-07-28,158,Yes,5
24188,23,386,Laptop,2025-12-07,112,Yes,4
24189,2171,6,Tablet,2025-09-13,129,Yes,3
24190,3310,751,Smart TV,2026-04-13,123,Yes,2
24191,652,792,Smart TV,2025-09-29,130,Yes,4
24192,863,452,Mobile,2026-03-30,142,Yes,4
24193,4048,798,Mobile,2026-04-22,86,No,5
24194,811,18,Laptop,2026-04-28,97,Yes,4
24195,4163,720,Tablet,2026-06-30,125,Yes,5
24196,744,238,Laptop,2026-06-29,55,No,5
24197,2558,640,Laptop,2025-10-01,87,No,3
24198,4105,290,Tablet,2026-05-23,68,No,5
24199,2760,192,Laptop,2025-09-14,53,No,3
24200,3664,815,Tablet,2026-06-24,69,No,4
24201,4069,422,Mobile,2026-02-20,89,No,5
24202,917,827,Mobile,2025-12-22,118,Yes,4
24203,945,76,Laptop,2026-07-06,83,No,2
24204,1301,433,Mobile,2025-10-10,102,Yes,4
24205,504,800,Mobile,2025-09-24,70,No,5
24206,459,376,Mobile,2025-10-07,92,Yes,5
24207,2645,406,Laptop,2025-12-06,96,Yes,4
24208,3211,634,Smart TV,2026-05-18,90,Yes,4
24209,2984,694,Tablet,2025-11-22,80,No,4
24210,402,589,Smart TV,2026-04-17,104,Yes,5
24211,447,390,Smart TV,2025-11-07,114,Yes,5
24212,3133,217,Tablet,2026-05-11,93,Yes,3
24213,2230,201,Tablet,2025-08-14,152,Yes,2
24214,1984,22,Tablet,2026-02-04,49,No,5
24215,4173,868,Tablet,2026-05-11,83,No,4
24216,100,585,Laptop,2026-05-15,126,Yes,4
24217,969,656,Laptop,2026-06-11,96,Yes,5
24218,472,114,Smart TV,2026-03-02,56,No,3
24219,1315,720,Tablet,2026-02-13,135,Yes,5
24220,2311,791,Laptop,2025-09-27,91,Yes,3
24221,1325,359,Tablet,2025-11-27,71,No,4
24222,3291,681,Mobile,2026-06-26,63,No,4
24223,4511,272,Tablet,2026-02-01,108,Yes,3
24224,3014,163,Mobile,2025-12-29,95,Yes,3
24225,3017,744,Tablet,2025-08-29,113,Yes,3
24226,36,781,Laptop,2026-02-24,121,Yes,5
24227,1677,77,Tablet,2025-08-15,88,No,2
24228,2884,772,Tablet,2025-09-05,53,No,4
24229,4743,26,Laptop,2025-09-11,137,Yes,4
24230,1328,1,Mobile,2026-03-05,60,No,3
24231,3660,647,Tablet,2026-07-02,113,Yes,5
24232,4921,822,Mobile,2026-03-20,103,Yes,4
24233,377,723,Laptop,2026-07-19,88,No,4
24234,3777,522,Laptop,2025-08-28,98,Yes,5
24235,2375,158,Mobile,2025-10-07,96,Yes,4
24236,1650,244,Smart TV,2025-12-21,97,Yes,3
24237,3303,737,Laptop,2026-05-10,89,No,5
24238,3299,301,Laptop,2025-11-10,104,Yes,5
24239,3079,370,Mobile,2025-11-27,86,No,4
24240,10,642,Tablet,2025-11-23,182,Yes,5
24241,1467,677,Mobile,2026-05-26,85,No,4
24242,627,738,Laptop,2026-05-29,95,Yes,5
24243,4183,198,Laptop,2026-06-03,140,Yes,4
24244,4275,714,Laptop,2026-04-12,138,Yes,5
24245,2204,334,Mobile,2026-03-30,72,No,4
24246,366,127,Tablet,2025-12-28,56,No,4
24247,2188,370,Laptop,2026-06-26,56,No,4
24248,2775,103,Tablet,2026-03-06,144,Yes,4
24249,480,243,Smart TV,2025-10-25,139,Yes,3
24250,1326,139,Tablet,2026-02-12,77,No,5
24251,4466,678,Tablet,2025-08-21,98,Yes,4
24252,1329,689,Smart TV,2025-10-17,152,Yes,5
24253,2503,270,Mobile,2026-03-17,71,No,4
24254,1624,34,Tablet,2025-08-03,90,Yes,3
24255,4259,545,Mobile,2026-06-06,110,Yes,4
24256,801,188,Tablet,2025-11-21,101,Yes,2
24257,386,829,Smart TV,2025-11-09,84,No,4
24258,700,237,Tablet,2026-07-13,145,Yes,3
24259,3679,442,Tablet,2026-06-04,150,Yes,4
24260,4709,254,Mobile,2025-10-05,162,Yes,5
24261,4931,313,Tablet,2025-10-03,91,Yes,4
24262,654,498,Mobile,2025-09-08,131,Yes,3
24263,2714,314,Laptop,2026-05-30,122,Yes,4
24264,243,166,Mobile,2025-11-27,55,No,5
24265,4733,309,Tablet,2026-05-17,95,Yes,5
24266,4180,603,Mobile,2026-05-04,122,Yes,5
24267,3631,157,Laptop,2026-03-17,79,No,2
24268,4029,220,Mobile,2025-10-09,87,No,4
24269,3373,363,Smart TV,2025-09-23,95,Yes,5
24270,3474,12,Smart TV,2026-03-29,88,No,2
24271,997,628,Mobile,2026-05-31,107,Yes,5
24272,679,468,Laptop,2025-08-03,126,Yes,4
24273,64,463,Tablet,2026-05-25,134,Yes,5
24274,3262,701,Laptop,2026-03-31,61,No,4
24275,3850,369,Laptop,2026-06-22,102,Yes,5
24276,1600,884,Laptop,2025-11-26,85,No,5
24277,3179,297,Tablet,2026-01-09,113,Yes,5
24278,4897,85,Laptop,2025-11-04,84,No,5
24279,3210,811,Laptop,2025-08-27,57,No,4
24280,2794,502,Smart TV,2025-10-19,98,Yes,4
24281,1695,374,Laptop,2026-04-07,109,Yes,2
24282,1244,265,Mobile,2026-02-24,96,Yes,5
24283,1814,297,Laptop,2025-11-18,147,Yes,5
24284,887,692,Tablet,2026-03-09,90,Yes,4
24285,2386,720,Smart TV,2026-01-24,80,No,3
24286,1049,342,Mobile,2025-12-13,63,No,5
24287,3273,487,Tablet,2026-04-26,189,Yes,5
24288,529,74,Laptop,2026-07-01,45,No,4
24289,1727,49,Laptop,2026-04-29,145,Yes,5
24290,638,191,Smart TV,2026-04-18,94,Yes,5
24291,2289,675,Smart TV,2026-07-15,77,No,5
24292,33,804,Tablet,2026-04-18,97,Yes,5
24293,3918,189,Tablet,2025-08-03,96,Yes,4
24294,2201,440,Tablet,2026-07-26,71,No,4
24295,3248,648,Smart TV,2026-03-05,57,No,5
24296,570,183,Tablet,2026-06-30,97,Yes,3
24297,4182,528,Laptop,2026-02-27,148,Yes,5
24298,1482,856,Laptop,2026-06-29,127,Yes,3
24299,4509,317,Tablet,2025-09-06,146,Yes,4
24300,49,688,Smart TV,2026-05-19,76,No,5
24301,1002,900,Mobile,2025-09-18,68,No,1
24302,4589,197,Laptop,2026-04-01,85,No,3
24303,1529,655,Smart TV,2025-10-16,95,Yes,3
24304,4617,808,Mobile,2026-01-29,91,Yes,3
24305,2014,580,Mobile,2026-04-17,95,Yes,5
24306,453,346,Tablet,2025-09-04,69,No,4
24307,3868,606,Smart TV,2026-07-03,116,Yes,2
24308,3010,888,Tablet,2025-11-11,103,Yes,5
24309,1790,738,Tablet,2025-12-04,82,No,5
24310,649,800,Laptop,2025-11-24,102,Yes,5
24311,2313,483,Mobile,2026-01-18,81,No,5
24312,1182,899,Mobile,2026-07-16,148,Yes,2
24313,129,137,Mobile,2026-06-01,100,Yes,5
24314,2325,755,Mobile,2026-01-24,141,Yes,5
24315,3598,283,Smart TV,2026-04-21,148,Yes,5
24316,2623,849,Laptop,2026-06-28,115,Yes,3
24317,3011,302,Smart TV,2025-08-06,101,Yes,5
24318,3016,40,Laptop,2025-08-17,118,Yes,5
24319,3236,304,Smart TV,2026-06-03,159,Yes,1
24320,4906,273,Smart TV,2026-05-02,129,Yes,3
24321,2534,200,Smart TV,2026-04-05,63,No,4
24322,2753,769,Tablet,2026-04-23,124,Yes,5
24323,4033,665,Laptop,2025-09-29,151,Yes,4
24324,2180,365,Tablet,2025-07-30,87,No,3
24325,4292,77,Smart TV,2026-02-19,120,Yes,4
24326,657,322,Smart TV,2025-09-18,64,No,4
24327,4422,353,Mobile,2025-11-24,36,No,5
24328,4031,835,Laptop,2025-12-15,81,No,3
24329,3023,559,Mobile,2026-04-20,141,Yes,4
24330,4388,582,Laptop,2025-12-26,132,Yes,5
24331,390,8,Laptop,2025-12-13,206,Yes,5
24332,4580,567,Tablet,2025-08-21,92,Yes,4
24333,2236,536,Mobile,2025-12-15,87,No,5
24334,2037,628,Tablet,2025-12-27,118,Yes,3
24335,3877,338,Mobile,2025-09-28,76,No,5
24336,4287,157,Mobile,2025-08-19,103,Yes,4
24337,2812,230,Tablet,2026-01-08,117,Yes,5
24338,4018,683,Mobile,2026-01-17,142,Yes,4
24339,565,527,Tablet,2026-01-25,119,Yes,3
24340,3017,16,Laptop,2026-04-25,53,No,5
24341,1176,454,Laptop,2025-10-27,74,No,5
24342,3914,217,Mobile,2026-03-03,142,Yes,4
24343,4688,742,Mobile,2025-10-15,123,Yes,4
24344,2577,414,Laptop,2026-02-07,115,Yes,3
24345,4384,66,Laptop,2026-06-20,80,No,3
24346,1759,575,Laptop,2026-06-02,93,Yes,4
24347,218,58,Mobile,2026-02-19,110,Yes,5
24348,2314,123,Mobile,2026-01-07,139,Yes,5
24349,1976,775,Smart TV,2025-11-06,72,No,5
24350,3810,702,Smart TV,2025-12-27,96,Yes,5
24351,24,192,Tablet,2026-06-18,106,Yes,2
24352,2320,187,Laptop,2025-11-22,115,Yes,3
24353,1589,367,Mobile,2026-04-18,80,No,3
24354,4929,836,Smart TV,2025-09-23,137,Yes,1
24355,1178,37,Tablet,2025-11-24,100,Yes,5
24356,4216,375,Mobile,2026-06-20,131,Yes,3
24357,4058,368,Smart TV,2026-01-13,122,Yes,4
24358,240,676,Tablet,2026-06-22,119,Yes,4
24359,3046,363,Smart TV,2026-03-03,86,No,3
24360,4494,863,Mobile,2025-12-10,107,Yes,4
24361,2294,364,Tablet,2025-08-12,67,No,5
24362,4100,88,Laptop,2026-03-25,77,No,4
24363,2681,727,Mobile,2026-02-27,73,No,4
24364,1244,873,Smart TV,2025-12-21,102,Yes,3
24365,16,425,Tablet,2026-02-11,108,Yes,5
24366,3500,445,Laptop,2025-09-24,126,Yes,4
24367,3673,827,Laptop,2026-05-28,94,Yes,3
24368,2033,712,Tablet,2026-02-14,122,Yes,3
24369,60,682,Mobile,2025-12-01,76,No,5
24370,2169,12,Tablet,2026-05-30,136,Yes,3
24371,1361,820,Smart TV,2025-08-19,89,No,5
24372,424,617,Tablet,2026-04-19,91,Yes,3
24373,785,175,Mobile,2026-04-08,120,Yes,4
24374,2255,72,Tablet,2025-09-26,109,Yes,4
24375,1910,808,Mobile,2025-10-08,45,No,2
24376,968,535,Tablet,2025-08-30,148,Yes,3
24377,2383,206,Mobile,2026-05-29,111,Yes,5
24378,536,181,Smart TV,2026-03-20,66,No,4
24379,4540,148,Mobile,2025-12-18,78,No,3
24380,2644,94,Mobile,2026-02-02,140,Yes,5
24381,1342,622,Tablet,2025-08-11,165,Yes,4
24382,2093,448,Mobile,2025-12-13,152,Yes,4
24383,2940,424,Tablet,2025-08-07,71,No,5
24384,4932,449,Laptop,2026-01-21,34,No,5
24385,2383,130,Mobile,2026-07-04,100,Yes,5
24386,4308,102,Smart TV,2026-07-22,92,Yes,3
24387,3461,860,Tablet,2025-08-26,77,No,5
24388,3941,335,Laptop,2026-07-01,132,Yes,3
24389,1750,88,Tablet,2026-03-21,101,Yes,5
24390,2957,451,Mobile,2025-10-04,113,Yes,4
24391,4220,273,Laptop,2025-11-05,135,Yes,5
24392,866,205,Mobile,2026-02-22,86,No,4
24393,3644,390,Mobile,2025-12-26,123,Yes,3
24394,2731,6,Smart TV,2025-11-24,92,Yes,3
24395,1921,422,Laptop,2026-04-23,145,Yes,4
24396,1853,692,Mobile,2026-04-19,66,No,1
24397,2768,672,Tablet,2026-05-12,111,Yes,4
24398,3796,686,Mobile,2026-07-02,148,Yes,5
24399,44,55,Mobile,2025-12-07,117,Yes,4
24400,2511,53,Laptop,2025-12-11,86,No,4
24401,2037,862,Tablet,2026-07-10,67,No,4
24402,4221,718,Smart TV,2026-04-19,115,Yes,5
24403,4636,17,Smart TV,2026-01-18,142,Yes,4
24404,2696,566,Tablet,2025-11-02,98,Yes,4
24405,2951,603,Mobile,2026-07-12,141,Yes,4
24406,2598,159,Laptop,2026-01-14,88,No,2
24407,1361,496,Mobile,2025-11-16,154,Yes,2
24408,1663,484,Tablet,2026-02-26,134,Yes,5
24409,815,717,Smart TV,2026-03-09,134,Yes,2
24410,98,105,Tablet,2026-05-18,86,No,5
24411,1135,58,Laptop,2026-03-31,103,Yes,5
24412,3066,633,Tablet,2026-07-04,97,Yes,4
24413,1111,311,Mobile,2025-11-27,94,Yes,4
24414,1159,551,Tablet,2026-06-14,41,No,5
24415,1887,672,Tablet,2026-06-05,106,Yes,4
24416,578,758,Mobile,2026-01-24,82,No,5
24417,308,668,Laptop,2025-10-18,65,No,5
24418,972,676,Laptop,2026-02-03,113,Yes,2
24419,100,725,Mobile,2025-09-21,98,Yes,4
24420,3437,268,Mobile,2026-04-28,101,Yes,5
24421,4733,834,Laptop,2025-10-05,130,Yes,4
24422,3373,796,Mobile,2026-05-02,95,Yes,3
24423,2729,724,Smart TV,2025-07-28,150,Yes,5
24424,1297,298,Smart TV,2025-08-28,98,Yes,5
24425,4846,668,Mobile,2025-12-04,35,No,5
24426,1438,489,Laptop,2026-07-09,110,Yes,3
24427,2874,564,Mobile,2026-01-28,49,No,4
24428,3746,688,Laptop,2025-11-08,147,Yes,5
